Num_Acc,dep,lat,long,date,hrmn,atm,mortel
201900048862,56,47.6912313, -2.3429310,2019-07-16,09:10,7,True
201900048895,25,47.5290150,6.8564840,2019-04-01,10:30,1,False
201900048906,17,45.7126370, -1.0492400,2019-04-01,16:25,1,True
201900048909,49,47.1195450, -0.9951230,2019-03-20,11:00,1,False
201900048939,83,43.3827140,5.7065750,2019-05-31,09:30,1,False
201900048945,31,43.5255750,1.3449760,2019-05-12,12:20,1,False
201900048947,57,49.1828620,7.0334780,2019-05-26,10:00,1,False
201900048966,51,49.2952990,3.9455876,2019-05-03,14:25,8,False
201900048969,19,45.4171490,2.4588690,2019-05-20,11:00,2,False
201900048981,56,47.6979460, -3.2528740,2019-05-29,16:10,1,False
201900048982,56,47.6817000, -3.2102000,2019-05-26,10:45,1,False
201900048984,56,47.7827750, -3.0127720,2019-05-15,15:15,1,True
201900048990,56,47.5193210, -2.6614450,2019-05-20,08:30,1,False
201900048993,56,47.6220500, -2.4063120,2019-05-20,09:20,1,False
201900049009,67,48.1579480,7.5491750,2019-05-20,12:00,1,False
201900049013,76,49.8304580,0.7941340,2019-05-05,09:30,1,False
201900049042,80,50.3068950,1.8937300,2019-05-25,12:30,1,False
201900049066,65,43.1822137,0.1020803,2019-05-21,17:35,1,False
201900049128,59,50.3910300,3.1066300,2019-11-29,07:25,2,False
201900049162,63,45.8606980,3.2371130,2019-05-18,10:30,2,False
201900049169,69,45.7459900,4.8227600,2019-12-05,18:00,5,False
201900049204,64,43.2921861, -0.3963604,2019-12-06,18:45,1,False
201900049206,64,43.3100225, -0.3260015,2019-12-06,17:10,1,False
201900049214,59,50.6451467,3.0123528,2019-11-30,18:44,8,False
201900049226,49,47.4618300, -0.5669900,2019-12-05,07:01,5,False
201900049227,45,47.9083400,1.9068300,2019-12-05,11:50,1,False
201900049241,31,43.6044500,1.4502700,2019-12-06,12:23,1,False
201900049260,13,43.3015980,5.5915330,2019-12-06,11:43,7,False
201900049261,10,48.3101000,4.0621300,2019-12-05,14:50,5,False
201900049270,75,48.8539820,2.4026210,2019-12-06,13:05,2,False
201900049278,75,48.8204050,2.3388110,2019-12-06,07:35,8,False
201900049281,75,48.8685290,2.3671670,2019-12-06,06:20,1,False
201900049283,75,48.8765210,2.3558590,2019-12-06,10:10,2,False
201900049301,59,51.0145840,2.3032343,2019-06-15,13:40,1,False
201900049314,56,47.7557400, -3.3638200,2019-06-05,08:00,1,False
201900049328,54,48.6801800,6.1739400,2019-05-03,08:15,1,False
201900049333,54,49.1756900,5.9982200,2019-06-16,10:55,7,False
201900049339,51,49.2613056,4.0187444,2019-06-16,21:30,1,False
201900049366,50,49.6414900, -1.5800700,2019-06-05,15:15,1,False
201900049368,49,47.2598200, -0.0889800,2019-06-12,08:55,1,False
201900049369,49,47.0545400, -0.8960400,2019-06-07,12:10,6,False
201900049371,49,47.4720800, -0.5419700,2019-06-17,21:40,1,False
201900049372,49,47.4593900, -0.5543700,2019-06-17,17:46,1,False
201900049387,49,47.4666900, -0.4913300,2019-06-06,11:58,1,False
201900049388,49,47.4546300, -0.5535100,2019-06-05,16:58,1,False
201900049392,49,47.4725000, -0.5656000,2019-06-03,17:45,1,False
201900049393,49,47.4566800, -0.5084800,2019-06-03,16:51,1,False
201900049396,49,47.4654020, -0.5503600,2019-05-31,20:28,1,False
201900049410,45,47.9347298,1.9090564,2019-06-14,15:45,1,False
201900049433,45,47.9994800,2.7210800,2019-06-01,19:30,1,False
201900049438,44,47.2564600, -2.2629400,2019-06-02,10:35,1,False
201900049440,44,47.2040100, -1.5662300,2019-06-16,03:05,1,False
201900049443,44,47.2208100, -1.6299800,2019-06-13,19:00,1,False
201900049444,44,47.1771100, -1.5441500,2019-06-13,17:20,1,False
201900049445,44,47.2519700, -1.5512800,2019-06-13,12:10,1,False
201900049447,44,47.2175100, -1.6042400,2019-06-03,14:05,1,False
201900049453,42,46.0388100,4.1110300,2019-06-16,09:54,1,False
201900049462,42,45.3860100,4.2829400,2019-06-06,13:15,1,False
201900049471,38,45.1921800,5.7159800,2019-06-14,18:50,9,False
201900049475,38,45.1815900,5.7316500,2019-06-01,14:50,1,False
201900049479,37,47.3930000,0.7020000,2019-06-18,09:59,1,False
201900049484,80,49.8427290,1.9132120,2019-02-22,11:30,1,False
201900049492,71,46.7318480,5.2777420,2019-02-21,16:45,1,False
201900049515,26,44.7567880,4.8497190,2019-02-23,14:15,1,True
201900049531,73,45.5616819,6.1542868,2019-02-23,15:10,1,False
201900049535,7,44.6930400,4.7109170,2019-02-23,10:05,1,False
201900049561,971,16.2419030, -61.6218470,2019-02-20,16:50,1,False
201900049565,974, -21.2495630,55.4707640,2019-02-22,17:30,1,True
201900049597,44,47.3328250, -2.1780870,2019-02-22,15:30,1,False
201900049655,974, -20.9540260,55.6550160,2019-02-19,19:00,2,False
201900049657,69,45.7446500,4.8679000,2019-02-20,07:00,1,False
201900049670,34,43.5801140,3.7675690,2019-11-03,08:40,2,False
201900049736,67,48.5878400,7.7681400,2019-10-16,10:13,1,False
201900049741,64,43.4780300, -1.5666300,2019-10-28,05:40,1,True
201900049742,62,50.4999710,2.4959140,2019-10-29,16:45,1,False
201900049748,49,47.4762800, -0.5477200,2019-10-27,19:30,2,False
201900049750,44,47.1988200, -1.5840700,2019-10-29,19:00,2,False
201900049757,33,44.8088100, -0.5422500,2019-10-28,21:10,1,False
201900049763,10,48.3218000,4.0374100,2019-10-28,18:10,1,False
201900049772,75,48.8739368,2.3853622,2019-10-28,20:10,1,False
201900049773,75,48.8868708,2.3596372,2019-10-29,09:05,2,False
201900049782,75,48.8640686,2.3201196,2019-10-29,08:00,2,False
201900049783,75,48.8715057,2.3231129,2019-10-28,21:20,1,False
201900049795,92,48.8288895,2.2856210,2019-10-29,08:30,2,False
201900049802,86,46.9007110,0.4087210,2019-10-25,15:35,1,False
201900049807,59,50.9594650,2.4336500,2019-10-30,16:00,1,False
201900049811,87,45.8927680,1.1116120,2019-10-29,14:20,1,True
201900049849,35,48.0453090, -1.6016740,2019-10-28,11:15,3,False
201900049869,6,43.6429260,7.1435270,2019-01-10,10:41,1,False
201900049918,82,44.0075350,1.5212240,2019-01-13,11:40,2,False
201900049932,49,47.3605330,0.0282450,2019-01-07,18:45,8,False
201900049981,4,43.8185980,6.0905560,2019-01-12,14:40,1,False
201900050038,14,49.2425760, -0.8725360,2019-09-22,15:55,1,False
201900050096,94,48.7922500,2.5259900,2019-09-24,17:02,1,False
201900050101,974, -20.9599000,55.3204000,2019-09-19,07:00,1,False
201900050104,69,45.7070000,4.8980000,2019-09-25,15:30,1,False
201900050110,91,48.6403000,2.4290600,2019-09-19,09:10,1,False
201900050122,74,45.9063600,6.1147800,2019-09-24,19:55,8,False
201900050126,67,48.5773620,7.7665400,2019-09-25,07:45,1,False
201900050154,35,48.0900800, -1.6910000,2019-09-24,11:00,1,False
201900050177,75,48.9008494,2.3889440,2019-09-25,14:25,1,False
201900050184,75,48.8416730,2.3933990,2019-09-24,12:18,2,False
201900050191,75,48.8721277,2.3391918,2019-09-24,08:50,8,False
201900050213,86,46.4196280,0.8764400,2019-09-25,20:05,2,False
201900050214,54,48.7471630,6.1663280,2019-09-26,16:00,8,False
201900050216,94,48.7665100,2.3934200,2019-08-22,13:50,1,False
201900050243,92,48.8287045,2.2241014,2019-08-21,07:05,8,False
201900050268,17,45.6044370, -0.9114830,2019-08-23,17:05,1,False
201900050280,63,45.9924310,3.2473480,2019-08-22,21:15,1,True
201900050282,83,43.2062180,6.5664660,2019-08-22,17:00,1,False
201900050294,57,49.1845870,6.4930330,2019-08-23,16:10,1,False
201900050326,49,47.5252580, -0.4349700,2019-08-22,10:25,1,False
201900050330,68,47.5656520,7.5342300,2019-08-24,11:50,1,False
201900050336,25,47.2715200,6.0847840,2019-08-24,18:42,7,False
201900050398,68,47.7300350,7.4165110,2019-08-23,18:05,1,False
201900050405,95,49.0436990,2.3390210,2019-08-24,12:10,1,False
201900050408,59,50.7527054,2.7477314,2019-03-31,23:10,1,True
201900050434,75,48.8619740,2.2304020,2019-03-30,18:09,1,False
201900050436,31,43.4583220,2.0102670,2019-07-13,08:55,1,False
201900050442,75,48.8322320,2.3128700,2019-03-30,23:25,1,False
201900050447,75,48.8279850,2.4438910,2019-03-31,14:40,1,False
201900050452,75,48.8767690,2.3268970,2019-03-31,13:35,1,False
201900050453,75,48.8517100,2.3235220,2019-03-31,18:25,1,False
201900050455,75,48.8632830,2.3463230,2019-03-30,08:45,1,False
201900050456,60,49.4743294,2.8832737,2019-07-03,16:30,1,False
201900050467,48,44.5395790,3.6582630,2019-07-16,11:45,1,False
201900050492,71,46.2624560,4.0906060,2019-07-16,10:10,1,False
201900050529,988, -22.2726200,166.4403000,2019-03-29,08:35,1,False
201900050562,77,48.5361700,2.5341800,2019-07-14,08:50,1,True
201900050621,92,48.7929200,2.2806630,2019-07-14,08:00,1,False
201900050626,22,48.3925740, -2.1266970,2019-07-14,12:10,1,False
201900050630,84,44.1607070,5.1468720,2019-06-17,13:16,1,False
201900050637,78,48.8030100,2.1658500,2019-03-29,07:35,1,False
201900050650,11,42.9559440,2.4941390,2019-07-13,11:25,1,False
201900050663,68,47.8650320,7.3453160,2019-07-15,15:25,1,False
201900050670,76,49.9083800,1.0760500,2019-03-24,20:59,1,False
201900050678,69,45.7684300,4.9911600,2019-03-29,11:10,1,False
201900050696,67,48.6013700,7.7234000,2019-03-27,16:25,1,False
201900050701,67,48.5589400,7.6880400,2019-03-27,11:20,1,False
201900050705,67,48.8043214,7.7466196,2019-03-23,14:42,1,False
201900050721,64,43.3035400, -0.3604100,2019-03-29,06:15,1,False
201900050723,973,4.9421281, -52.4138832,2019-07-13,21:40,1,False
201900050727,37,47.1606310,0.3299500,2019-07-14,09:15,1,False
201900050735,62,50.9494000,1.8567000,2019-03-28,15:00,1,False
201900050739,59,50.7860600,3.1270000,2019-03-30,15:40,1,False
201900050746,59,50.6399540,2.7201910,2019-07-09,14:30,1,False
201900050784,61,48.9644150,0.2684750,2019-05-24,17:20,1,False
201900050794,49,47.6280020, -0.7235060,2019-05-03,17:40,1,False
201900050819,46,44.7397750,2.0170500,2019-05-06,15:00,1,False
201900050860,68,48.0882170,7.3161910,2019-04-11,15:55,1,False
201900050869,39,46.3860330,5.7782430,2019-05-25,13:27,1,False
201900050877,25,47.1444230,5.8899810,2019-05-19,16:40,2,True
201900050881,44,47.2784450, -2.4644340,2019-05-21,16:20,1,False
201900050893,44,47.3732555, -1.1790481,2019-05-29,07:45,1,False
201900050914,29,48.3819780, -4.6094470,2019-05-27,13:25,1,False
201900050916,29,48.4188620, -4.5597450,2019-05-15,11:00,1,False
201900050927,31,43.2845580,1.1884700,2019-05-27,17:45,1,False
201900050941,38,45.2660660,5.8982140,2019-05-02,08:00,1,False
201900050958,84,43.9457820,5.3009520,2019-05-25,12:10,1,False
201900050959,84,43.9688700,5.2413070,2019-05-25,12:25,1,False
201900050963,93,48.9335100,2.3555600,2019-12-06,08:50,8,False
201900050986,62,50.9064010,1.9327240,2019-12-07,09:51,1,False
201900051011,973,4.9239690, -52.2838730,2019-12-07,07:30,1,False
201900051053,14,49.1706900, -0.3531500,2019-11-23,22:00,1,False
201900051062,69,45.7519900,4.8526800,2019-12-05,22:45,5,False
201900051080,76,49.2839027,1.0123730,2019-12-02,08:30,1,False
201900051087,64,43.3012565, -0.4096672,2019-12-04,18:35,1,False
201900051090,63,45.7998220,3.1112999,2019-12-05,13:15,1,False
201900051096,56,47.7394900, -3.3938800,2019-12-01,17:00,1,False
201900051100,49,47.4520000, -0.5380600,2019-12-04,18:38,1,False
201900051102,44,47.1858300, -1.5560800,2019-12-04,07:40,1,False
201900051106,37,47.4317525,0.6909585,2019-12-04,12:05,1,False
201900051114,24,45.1993900,0.6983400,2019-12-04,15:55,1,False
201900051126,75,48.8534210,2.3441820,2019-12-05,20:15,1,False
201900051131,75,48.8724919,2.2919798,2019-12-05,22:30,5,False
201900051135,75,48.8310141,2.2923485,2019-12-05,06:50,8,False
201900051159,37,47.3825745,0.6848018,2019-06-03,16:00,1,False
201900051161,37,47.3914500,0.7129800,2019-06-02,09:20,1,False
201900051168,35,48.6399600, -2.0087600,2019-06-04,20:20,1,False
201900051169,35,48.0992600, -1.6757400,2019-06-17,15:45,1,False
201900051170,35,48.0951310, -1.6375700,2019-06-14,10:00,1,False
201900051173,35,48.0870690, -1.7073590,2019-06-12,12:16,2,False
201900051182,35,48.1313000, -1.6951000,2019-05-30,18:00,1,False
201900051190,34,43.5724800,3.8936500,2019-06-13,09:30,1,False
201900051199,34,43.6097600,3.8955100,2019-05-28,16:00,1,False
201900051200,34,43.5997200,3.8755900,2019-05-31,18:00,1,False
201900051210,33,44.8147900, -0.6347900,2019-06-15,19:45,1,False
201900051211,33,44.8131800, -0.5733100,2019-06-14,16:55,1,False
201900051214,33,44.8699180, -0.5507130,2019-05-22,11:30,1,False
201900051215,33,44.8382400, -0.6093040,2019-06-12,13:00,3,False
201900051216,33,44.8484000, -0.5703600,2019-05-21,20:30,1,False
201900051218,33,44.8365990, -0.5988884,2019-05-17,08:30,2,False
201900051221,33,44.8345100, -0.5884500,2019-05-13,09:30,1,False
201900051223,33,44.8379900, -0.5677200,2019-06-09,01:05,1,False
201900051230,33,44.8178400, -0.5662000,2019-07-13,02:30,1,False
201900051249,33,44.8599767, -0.5645395,2019-05-10,02:00,1,False
201900051254,33,44.8807000, -0.5237500,2019-05-29,07:10,1,False
201900051257,33,44.6125500, -1.1284400,2019-06-11,17:25,2,False
201900051269,31,43.6055200,1.4589500,2019-06-14,20:15,1,False
201900051270,31,43.6127500,1.4487500,2019-06-14,19:15,1,False
201900051272,31,43.5987100,1.4514300,2019-06-13,18:30,1,False
201900051279,31,43.5594000,1.4109400,2019-06-08,19:00,1,False
201900051282,31,43.6271900,1.4458400,2019-06-07,08:40,1,False
201900051297,30,43.8456900,4.3716500,2019-06-09,02:50,1,False
201900051330,86,46.5937500,0.3349500,2019-02-18,22:25,8,False
201900051331,80,49.8863600,2.2771400,2019-02-19,15:20,1,False
201900051333,77,48.9513800,2.6052000,2019-02-20,12:10,1,False
201900051343,45,47.9225200,1.8822200,2019-02-20,17:36,1,False
201900051347,37,47.3949086,0.7221094,2019-02-20,17:54,1,False
201900051350,34,43.6061700,3.8727300,2019-02-20,18:10,1,False
201900051351,34,43.6111600,3.8800000,2019-02-20,07:50,1,False
201900051365,10,48.3039900,4.0809200,2019-02-19,18:36,1,False
201900051390,75,48.8540550,2.3584460,2019-02-19,23:40,1,False
201900051413,93,48.9105000,2.3441000,2019-02-20,15:50,1,False
201900051444,85,46.6843900, -1.1299700,2019-02-20,15:10,1,False
201900051475,91,48.6963990,2.1965700,2019-02-18,11:20,1,False
201900051487,69,45.7549100,4.8903000,2019-02-19,17:05,1,False
201900051515,69,45.7304800,4.8876900,2019-10-28,14:45,1,False
201900051530,87,45.8276400,1.2600000,2019-10-26,13:13,1,False
201900051546,66,42.6625300,2.9071900,2019-10-26,11:00,1,False
201900051570,17,46.1488500, -1.1510700,2019-10-28,17:30,1,False
201900051583,75,48.8635600,2.3900320,2019-10-28,08:35,1,False
201900051605,94,48.7638000,2.3939300,2019-10-28,13:40,1,False
201900051625,92,48.9008363,2.2844171,2019-10-28,18:20,1,False
201900051626,92,48.9287980,2.2688651,2019-10-25,13:30,1,False
201900051645,49,47.6252520, -0.0950730,2019-09-25,14:15,2,False
201900051666,40,43.8344290, -0.3669700,2019-10-28,08:20,1,False
201900051669,973,4.8924030, -52.3484560,2019-10-28,16:40,7,False
201900051779,80,49.8746000,2.2866700,2019-01-04,18:24,1,False
201900051785,64,43.4364800, -1.5651000,2019-01-04,16:40,1,False
201900051794,49,47.4797900, -0.5265200,2019-01-06,12:22,1,False
201900051799,35,48.6336870, -2.0127560,2019-01-03,18:15,1,False
201900051801,35,48.1101600, -1.6791900,2019-01-07,12:15,1,False
201900051805,29,48.3841914, -4.5008122,2019-01-06,12:10,1,False
201900051820,75,48.8685620,2.3976060,2019-01-07,19:55,1,False
201900051827,75,48.8760870,2.3371220,2019-01-07,07:25,1,False
201900051835,972,14.5224170, -60.9664110,2019-01-06,10:45,1,False
201900051838,62,50.5749420,2.4111240,2019-01-06,10:30,1,False
201900051859,973,4.9048380, -52.2750440,2019-01-07,12:12,1,False
201900051892,26,44.5302720,5.0142200,2019-09-15,17:50,1,False
201900051902,13,43.6306190,5.4561420,2019-09-25,11:30,1,False
201900051905,973,4.9100820, -52.2838290,2019-09-26,07:10,1,False
201900051947,69,45.7663500,4.8667700,2019-09-24,06:45,1,False
201900051957,87,45.8372300,1.2518400,2019-09-23,09:39,1,False
201900051962,77,48.8235661,2.6408182,2019-09-23,17:00,1,False
201900051966,67,48.5869400,7.7464900,2019-09-24,08:15,1,False
201900051975,59,50.7588000,3.1214600,2019-09-24,10:10,1,False
201900051979,56,47.7472118, -3.3764740,2019-09-21,16:00,1,False
201900051983,54,48.6966500,6.1743000,2019-03-12,23:00,3,False
201900052007,33,44.8333820, -0.6003550,2019-09-23,23:30,1,False
201900052016,25,47.2326800,5.9733600,2019-09-23,09:45,1,False
201900052021,13,43.4733020,4.9979390,2019-09-25,21:02,1,False
201900052022,10,48.2982400,4.1193600,2019-09-24,18:33,3,False
201900052028,5,44.5370600,6.0627000,2019-09-23,14:05,1,False
201900052038,75,48.8675450,2.3850910,2019-09-24,11:00,2,False
201900052042,75,48.8993669,2.3441495,2019-09-24,07:30,1,False
201900052046,75,48.8469740,2.3002030,2019-09-24,17:50,2,False
201900052065,67,48.5747120,7.6868550,2019-08-21,18:00,1,False
201900052072,26,44.9642570,4.9411780,2019-08-23,07:45,1,False
201900052082,22,48.4477880, -2.8576110,2019-08-23,17:20,1,False
201900052090,62,50.8389662,1.5981820,2019-08-25,11:15,1,False
201900052130,85,46.4984800, -1.7766500,2019-08-20,11:50,1,False
201900052147,34,43.2800800,3.4809500,2019-08-08,15:20,1,False
201900052150,33,44.8550240, -0.5718230,2019-08-20,15:10,1,False
201900052155,22,48.4924230, -2.7092230,2019-08-18,08:55,1,False
201900052167,75,48.8242006,2.4226909,2019-08-21,08:45,1,False
201900052168,75,48.8555180,2.3577480,2019-08-21,19:35,1,False
201900052181,86,46.4218900,0.8662360,2019-08-06,19:45,1,False
201900052197,15,45.1395010,2.2302690,2019-08-22,10:15,1,False
201900052221,95,49.1072020,1.9269680,2019-08-22,15:00,1,False
201900052236,50,49.6337800, -1.6062600,2019-03-27,11:40,1,False
201900052238,49,47.4407300, -0.5288500,2019-03-27,17:21,1,False
201900052241,45,47.8801400,1.9345500,2019-03-29,09:00,1,False
201900052245,44,47.2070200, -1.5723000,2019-03-29,07:35,1,False
201900052265,37,47.3492901,0.6667968,2019-03-29,17:47,1,False
201900052267,37,47.3517900,0.6616300,2019-03-29,10:35,1,False
201900052285,69,45.7596000,4.8478000,2019-07-12,09:30,1,False
201900052287,69,45.7543600,4.8456500,2019-07-11,07:45,1,False
201900052297,33,44.8242300, -0.5703600,2019-03-26,17:00,1,False
201900052303,31,43.5769000,1.3280600,2019-03-29,08:06,1,False
201900052317,91,48.7041100,2.4287400,2019-07-12,20:10,7,False
201900052320,29,47.9942300, -4.1060000,2019-03-28,16:45,1,False
201900052323,87,45.8247700,1.2288200,2019-07-11,16:58,1,False
201900052326,87,45.8341400,1.2598700,2019-07-10,21:45,1,False
201900052345,13,43.2908900,5.4875100,2019-03-30,08:25,1,False
201900052354,13,43.4971570,4.9752140,2019-03-30,15:30,1,False
201900052369,6,43.5553345,7.1336321,2019-03-28,10:45,1,False
201900052383,75,48.8416200,2.3630250,2019-03-29,11:35,1,False
201900052387,75,48.8511370,2.3513000,2019-03-30,16:10,1,False
201900052391,75,48.8484150,2.3316640,2019-03-28,14:40,1,False
201900052393,75,48.8494090,2.3567870,2019-03-28,11:00,1,False
201900052395,75,48.8525230,2.4066970,2019-03-29,08:45,1,False
201900052398,66,42.6996700,2.9283000,2019-07-10,16:20,1,False
201900052402,75,48.8764590,2.3780370,2019-03-29,08:25,1,False
201900052429,59,50.6073700,3.1275300,2019-06-24,08:20,1,False
201900052441,56,47.7467200, -3.3663200,2019-07-11,18:00,1,False
201900052443,56,47.7572900, -3.3876500,2019-07-11,15:58,1,False
201900052446,56,47.7120400, -3.4702600,2019-07-10,18:00,1,False
201900052447,75,48.8608460,2.3301320,2019-03-30,16:50,1,False
201900052457,94,48.8201200,2.4748800,2019-03-28,08:45,1,False
201900052460,94,48.8042800,2.3459900,2019-03-30,14:04,1,False
201900052469,94,48.7861100,2.5775800,2019-03-28,14:30,1,False
201900052470,51,49.2266600,4.0252300,2019-07-12,07:50,1,False
201900052472,51,48.9449765,4.3826167,2019-07-11,16:50,1,False
201900052482,49,47.4863167, -0.5361468,2019-07-11,19:01,1,False
201900052485,93,48.9653100,2.3792500,2019-03-27,07:45,1,False
201900052500,44,47.2595170, -1.5111900,2019-07-11,18:30,1,False
201900052507,93,48.9366400,2.4649100,2019-03-28,11:36,1,False
201900052508,93,48.9357350,2.5032210,2019-03-30,10:40,1,False
201900052511,40,43.7159000, -1.0525200,2019-06-19,12:10,1,False
201900052513,93,48.9038380,2.3918180,2019-03-29,18:50,1,False
201900052520,92,48.8867860,2.2623310,2019-03-28,18:30,1,False
201900052538,33,44.8571100, -0.5653900,2019-07-07,15:20,1,False
201900052540,33,44.8013500, -0.5400300,2019-07-07,17:00,7,False
201900052545,31,43.6162300,1.3318100,2019-07-12,08:26,1,False
201900052562,17,46.1607300, -1.1533100,2019-07-12,15:45,1,False
201900052564,14,49.1302600,0.2475950,2019-07-08,11:55,1,False
201900052586,92,48.8331700,2.2456430,2019-12-05,15:40,1,False
201900052588,84,44.0584980,4.8345110,2019-10-15,19:00,1,False
201900052607,29,47.8329096, -4.1750976,2019-12-05,14:10,1,False
201900052611,83,43.5327780,5.9818990,2019-12-05,19:00,1,False
201900052614,7,45.0927210,4.6337520,2019-12-04,17:15,1,False
201900052690,69,45.7683600,4.8364600,2019-12-04,13:50,1,False
201900052696,91,48.6956500,2.4635000,2019-12-04,18:05,1,False
201900052724,67,48.5650300,7.7600800,2019-12-03,14:20,1,False
201900052725,67,48.2643369,7.4589385,2019-11-27,07:45,8,False
201900052732,54,48.6861000,6.1673000,2019-12-04,15:35,1,False
201900052733,51,49.2532147,4.0411352,2019-12-04,19:15,1,False
201900052740,37,47.3430396,0.6509429,2019-12-04,16:45,1,False
201900052745,33,44.8441700, -0.5889100,2019-11-28,12:20,1,False
201900052748,33,44.9003000, -0.5154700,2019-11-13,15:00,1,False
201900052751,33,44.6322300, -1.1497900,2019-12-03,18:20,1,False
201900052780,70,47.7049920,6.7216970,2019-05-23,16:10,1,False
201900052787,26,44.7148890,5.0685190,2019-05-07,15:15,1,False
201900052800,54,49.0156880,6.0005890,2019-04-09,15:25,1,False
201900052821,6,43.7175910,6.9717460,2019-05-25,15:20,1,False
201900052823,6,43.6731230,7.0065780,2019-05-11,08:20,1,False
201900052834,14,49.2622330,0.1071330,2019-05-26,10:00,1,False
201900052839,14,49.2107860, -0.5933060,2019-05-31,19:00,1,False
201900052854,90,47.6577380,6.7838680,2019-05-26,14:15,1,False
201900052866,60,49.2101106,2.3782787,2019-05-15,17:40,1,False
201900052879,64,43.3561790, -1.5668780,2019-05-14,11:00,1,False
201900052893,73,45.5073092,6.0236289,2019-04-14,11:10,1,False
201900052895,18,47.5550590,2.1833880,2019-05-31,12:00,7,False
201900052912,43,44.7694320,3.8821810,2019-05-02,10:20,1,False
201900052928,26,45.0495500,5.0752400,2019-06-18,20:34,1,False
201900052954,19,45.5458990,2.3051700,2019-06-04,16:05,1,False
201900052964,17,45.6072100, -1.0068840,2019-05-31,17:05,1,False
201900052975,17,46.1471780, -1.1432610,2019-06-04,19:00,1,False
201900052976,17,46.1399389, -1.1450089,2019-06-03,09:25,2,False
201900052984,14,49.3617800,0.0797700,2019-06-08,17:45,1,False
201900052990,14,49.4116200,0.2594500,2019-06-01,19:30,7,False
201900052992,14,49.1881300, -0.3600500,2019-06-18,22:30,1,False
201900053011,13,43.2539100,5.3761300,2019-06-16,11:00,1,False
201900053023,13,43.2524100,5.3759000,2019-06-12,20:30,1,False
201900053092,13,43.6748800,4.6333800,2019-05-31,12:10,7,False
201900053102,11,43.1755650,2.9996890,2019-06-15,14:20,1,False
201900053109,49,47.4684000, -0.5502700,2019-02-18,09:03,1,False
201900053119,33,44.8289300, -0.5913300,2019-02-14,10:20,1,False
201900053122,31,43.6170800,1.4656400,2019-02-18,07:25,1,False
201900053145,75,48.8584680,2.2580040,2019-02-18,19:20,1,False
201900053148,75,48.8714600,2.3152080,2019-02-19,19:25,1,False
201900053163,77,48.4817900,3.3183300,2019-02-18,13:50,1,False
201900053165,32,43.4486550,0.8849860,2019-02-20,17:20,7,False
201900053182,973,4.8901090, -52.2875950,2019-02-18,17:45,1,False
201900053205,973,4.9300923, -52.2904801,2019-02-18,16:30,1,False
201900053208,69,45.7639100,4.8530400,2019-02-18,09:25,1,False
201900053221,73,45.5816887,5.8873070,2019-02-02,09:05,8,False
201900053232,59,50.6307800,3.0557100,2019-02-06,18:00,1,False
201900053236,56,47.7435510, -3.3682800,2019-02-17,05:25,8,False
201900053237,51,49.2563691,4.0618999,2019-02-14,14:15,1,False
201900053242,44,47.2688500, -2.2281300,2019-02-15,16:15,1,False
201900053249,31,43.6163700,1.4394800,2019-02-18,13:20,1,False
201900053253,31,43.5792900,1.3264500,2019-02-17,17:55,1,False
201900053269,6,43.6666400,7.1960800,2019-02-18,11:25,1,False
201900053280,75,48.8728600,2.3591240,2019-02-18,12:15,1,False
201900053330,75,48.8487580,2.3646200,2019-01-06,18:15,8,False
201900053361,987, -17.5940310, -149.3962270,2019-01-06,00:35,3,False
201900053365,84,43.9840320,4.8795390,2019-01-04,15:47,1,False
201900053367,67,48.3947980,7.5829800,2019-01-07,07:45,1,True
201900053381,75,48.8656390,2.3773600,2019-09-24,20:35,1,False
201900053383,75,48.8645910,2.3687980,2019-09-24,08:40,2,False
201900053408,94,48.7677000,2.4834800,2019-09-23,21:28,1,False
201900053418,69,45.7548800,4.8498800,2019-01-02,08:45,8,False
201900053430,972,14.6133900, -61.0708400,2019-01-04,16:25,1,False
201900053436,69,45.7808800,4.8060400,2019-01-03,15:00,7,False
201900053458,92,48.7658700,2.2848600,2019-09-24,18:30,2,False
201900053463,976, -12.7461810,45.1878380,2019-09-22,16:30,1,False
201900053477,83,43.1697570,6.5332930,2019-09-24,17:40,1,False
201900053498,76,49.5095100,0.1522600,2019-01-03,13:25,1,False
201900053540,75,48.8591370,2.3794960,2019-10-27,15:30,2,False
201900053551,75,48.8553251,2.3527582,2019-10-27,01:20,1,False
201900053563,38,45.3269800,5.5557800,2019-09-25,11:30,1,False
201900053566,58,46.9814000,3.1237000,2019-01-02,17:50,1,False
201900053567,57,49.1129600,6.1830600,2019-01-04,11:00,1,False
201900053572,79,46.8860990, -0.4769620,2019-09-25,10:00,2,False
201900053610,71,46.6782840,4.3876000,2019-09-22,14:30,1,False
201900053621,50,49.0649460, -1.5827610,2019-10-28,14:20,2,False
201900053644,987, -17.7515450, -149.2403540,2019-10-27,18:45,1,True
201900053658,11,43.2990742,2.5412170,2019-10-27,18:40,1,True
201900053664,89,47.9892880,3.5943410,2019-10-28,15:45,1,False
201900053667,87,45.8370200,1.2939400,2019-09-21,11:33,1,False
201900053668,38,45.2994550,5.6281250,2019-10-28,14:40,1,False
201900053673,40,43.6499840, -1.0981840,2019-10-26,17:00,1,False
201900053692,71,46.3016967,4.8324924,2019-09-23,07:00,1,False
201900053700,67,48.5839170,7.7421510,2019-09-20,09:20,1,False
201900053702,67,48.8194500,7.7888000,2019-09-23,16:10,1,False
